id,content_id,topic_id,confidence
28062,1572,STMP,0.51
28063,766,EXC,0.8
28064,716,FPT,0.39
28065,1454,VSDA,0.45
28066,1503,EQGP,1.0
28067,1254,HCSG,0.74
28068,237,BOOT,0.8
28069,28,SCLN,0.42
28070,1558,EVOK,0.25
28071,268,EVOL,0.08
28072,15,CNX,0.34
28073,1966,CTV,0.95
28074,495,IOSP,0.73
28075,1703,AAT,0.07
28076,59,JMF,0.8
28077,819,MBOT,0.81
28078,1830,BAS,0.48
28079,976,LMAT,0.07
28080,386,CAE,0.5
28081,327,UTL,0.25
28082,1975,C^P,0.58
28083,685,ESBK,0.06
28084,649,GHY,0.34
28085,1831,AMNB,0.42
28086,1955,PTGX,0.17
28087,1070,EBSB,0.36
28088,1842,TWNKW,0.16
28089,367,APOPW,0.33
28090,1572,WLDN,0.83
28091,85,AAT,0.27
28092,1023,EVOL,0.99
28093,1598,PTSI,0.7
28094,248,PGTI,0.67
28095,250,FIG,0.52
28096,1786,ARRY,0.87
28097,284,BLVDW,0.06
28098,230,GHY,0.1
28099,35,BLL,0.94
28100,1894,UTI,0.24
28101,135,PGTI,0.29
28102,1734,QTWO,0.49
28103,187,IPCC,0.63
28104,460,ETW,0.03
28105,1590,RVEN,0.99
28106,807,AAV,0.12
28107,1475,LDRI,0.43
28108,1525,DEA,0.15
28109,1873,CNX,0.15
28110,277,ETFC,0.54
28111,189,UTI,0.06
28112,1946,MPVD,0.76
28113,1247,NEE,0.73
28114,1198,AMCN,0.1
28115,306,NEE,0.4
28116,1364,BAC^D,0.46
28117,444,WTFCM,1.0
28118,577,MMLP,0.21
28119,85,TWX,0.15
28120,225,GOF,0.79
28121,848,PLYAW,0.25
28122,1002,XRM,0.55
28123,1871,NTC,0.93
28124,1607,TOUR,1.0
28125,1488,CBL^D,0.4
28126,235,ENDP,0.98
28127,50,ZSAN,0.52
28128,578,DQ,0.73
28129,761,VMI,0.28
28130,1637,REN           ,0.54
28131,1326,ICHR,0.84
28132,1812,GHY,0.11
28133,461,NRCIA,0.44
28134,1066,TOUR,0.22
28135,867,MZOR,0.57
28136,964,LJPC,0.34
28137,79,AMMA,0.71
28138,225,DXLG,0.68
28139,1204,VVI,0.65
28140,1379,BLVDW,0.56
28141,81,ECL,0.94
28142,1268,SQZZ,0.54
28143,1525,TNP^E,0.55
28144,924,IOSP,0.95
28145,430,GNMK,0.02
28146,1975,MLP,0.79
28147,704,INTG,0.32
28148,1006,NOV,0.71
28149,611,MOMO,0.15
28150,1359,BABA,0.61
28151,1674,GPT^A,0.55
28152,1711,FTD,0.5
28153,1421,CL,0.73
28154,1807,DTK,0.66
28155,1173,PNNT,0.72
28156,1180,EGF,0.17
28157,707,MMLP,0.27
28158,136,LADR,0.76
28159,707,UBSH,0.06
28160,724,MNST,0.22
28161,1908,JNCE,0.84
28162,957,NUO,0.21
28163,138,GES,0.24
28164,236,GWB,0.47
28165,283,RGSE,0.53
28166,946,RMAX,0.84
28167,148,IPCC,0.23
28168,1490,OACQ,0.32
28169,1025,RADA,0.28
28170,552,VONV,0.26
28171,638,ANIP,0.02
28172,1662,HEBT,0.07
28173,912,PLYAW,0.66
28174,1047,ANIP,0.05
28175,1269,RVEN,0.36
28176,1688,ICB,0.77
28177,1926,BMRC,0.25
28178,953,AFSI^C,0.43
28179,186,SHO,0.13
28180,1654,SNLN,0.17
28181,1922,ZSAN,0.28
28182,1096,AOI,0.09
28183,1976,EPR,0.05
28184,935,KBWB,0.98
28185,1206,FPT,0.62
28186,376,HEBT,0.39
28187,821,HCKT,0.06
28188,769,GIS,0.27
28189,1912,GLOB,0.42
28190,983,TSEM,0.93
28191,134,EQGP,0.14
28192,995,FPT,0.69
28193,1647,EVOK,0.95
28194,1888,MIME,0.27
28195,332,TWX,0.04
28196,691,DQ,0.18
28197,178,BR,0.34
28198,964,EXC,0.29
28199,1961,CAPR,0.13
28200,1077,WAT,0.04
28201,448,FTHI,0.04
28202,1367,IOSP,0.22
28203,195,TSEM,0.73
28204,1347,OSBCP,0.4
28205,1868,BIP,0.18
28206,1781,TBI,0.48
28207,399,EXPD,0.03
28208,191,DXLG,0.71
28209,1018,ELVT,0.05
28210,388,LDRI,0.56
28211,9,SHAK,0.34
28212,1854,LBTYK,0.36
28213,1879,TWNKW,0.69
28214,1543,BCE,0.78
28215,548,RMP,0.59
28216,131,HNNA,0.15
28217,1746,BRSS,0.01
28218,1773,LMNR,0.36
28219,360,HLNE,0.62
28220,1293,LMNR,0.05
28221,1095,CMRE,0.16
28222,133,APOPW,0.26
28223,1291,ADC,0.6
28224,1754,CYTX,0.53
28225,202,CALM,0.52
28226,1082,PGTI,0.58
28227,1886,CTU,0.45
28228,1110,KTF,0.62
28229,1929,TBI,0.44
28230,1090,MKTX,0.54
28231,1293,JPM^E,0.62
28232,383,SRET,0.53
28233,1902,CL,0.45
28234,1875,HBP,0.45
28235,404,NHI,0.89
28236,1709,DTY,0.29
28237,1288,FIS,0.05
28238,1006,UCTT,0.56
28239,399,IOSP,0.32
28240,385,RMAX,0.02
28241,560,LMAT,0.27
28242,574,BR,0.5
28243,464,CYTX,0.37
28244,467,HEP,0.47
28245,1866,ATTO,0.6
28246,706,REN           ,0.82
28247,439,FLOW,0.73
28248,1455,FPAY,0.93
28249,1578,NOVN,0.48
28250,789,CEM,0.63
28251,1168,EMIF,0.91
28252,488,KBWY,0.37
28253,1795,EXC,0.85
28254,258,IRWD,0.55
28255,889,AAT,0.2
28256,253,BAC^D,0.54
28257,436,ANGO,0.92
28258,1595,MEDP,0.9
28259,180,ZSAN,0.73
28260,1364,HAE,0.12
28261,57,FBR,0.95
28262,1908,FJP,0.86
28263,1288,AMNB,0.23
28264,879,FTHI,0.18
28265,189,BLVDW,0.79
28266,490,FCPT,0.13
28267,1368,REN           ,0.74
28268,1701,ABR^A,0.59
28269,118,KMX,0.86
28270,1441,MEDP,0.13
28271,1959,VTVT,0.86
28272,1694,LORL,0.89
28273,469,WTFCM,0.54
28274,89,DORM,0.01
28275,927,AEM,0.65
28276,939,AAT,0.64
28277,630,NHI,0.24
28278,748,KBWP,0.6
28279,585,PTGX,0.37
28280,1085,PETS,0.63
28281,1171,CAI,0.48
28282,1655,EVOK,0.5
28283,1861,CYCC,0.69
28284,1560,C^P,0.13
28285,987,PPH,0.78
28286,1860,TWX,0.05
28287,661,DK,0.36
28288,1061,MBOT,0.57
28289,13,CAE,0.52
28290,1940,SCLN,0.77
28291,273,BSAC,0.3
28292,33,AAV,0.58
28293,1473,CAI,0.06
28294,528,NOV,0.23
28295,770,FNY,0.8
28296,1637,CLRB,0.57
28297,1965,TDW,0.87
28298,228,CMRE,0.02
28299,539,QUAD,0.09
28300,728,RAIL,0.62
28301,412,RMAX,0.01
28302,698,BR,0.07
28303,1167,ABEO,0.39
28304,495,SMED,0.9
28305,17,WRB^B,0.67
28306,606,O,0.6
28307,1030,MUC,0.82
28308,783,POWL,0.6
28309,1581,IFGL,0.83
28310,1216,THG,0.6
28311,140,FSC,0.51
28312,108,MMLP,0.66
28313,1786,IDSA,0.83
28314,585,VIIX,0.24
28315,556,LJPC,0.5
28316,1092,JPM^E,0.61
28317,1571,AXSM,0.55
28318,1823,FIG,0.34
28319,206,MPO,0.78
28320,1553,BAC^D,0.76
28321,64,UTF,0.29
28322,41,HBP,0.71
28323,985,BMRC,0.56
28324,1118,CMRE,0.79
28325,1267,OEC,0.31
28326,950,NBD,0.02
28327,1289,NBD,0.65
28328,857,COST,0.48
28329,368,VFC,0.57
28330,879,APOPW,0.55
28331,726,CL,0.8
28332,364,BRSS,0.72
28333,1261,STMP,0.89
28334,1878,HNNA,0.55
28335,1899,TI.A,0.43
28336,1829,IRWD,0.35
28337,640,FJP,0.49
28338,1548,ERII,0.77
28339,1301,FIV,0.34
28340,1516,CEM,0.76
28341,993,CFC^B,0.13
28342,1156,BAC^D,0.53
28343,206,VTVT,0.07
28344,48,EXPD,0.77
28345,1731,EXC,0.63
28346,792,NTC,0.64
28347,190,SPWR,0.67
28348,561,GENE,0.26
28349,711,BMRC,0.71
28350,928,CYCCP,0.94
28351,577,GG,0.07
28352,557,PAVMW,0.64
28353,1474,EPR,0.4
28354,156,IRWD,0.76
28355,1030,CEM,0.57
28356,1438,OACQ,0.88
28357,1563,BXMX,0.09
28358,1856,LTXB,0.85
28359,1461,GG,0.56
28360,1182,TI.A,0.7
28361,87,CCP,0.52
28362,595,AOI,0.1
28363,1981,UBOH,0.82
28364,1742,BAC^D,0.3
28365,863,PERI,0.22
28366,221,LGND,0.38
28367,498,THW,0.04
28368,1809,CLRB,0.52
28369,232,GNMK,0.36
28370,1718,RES,0.53
28371,1174,MYC,0.88
28372,719,C^P,0.17
28373,696,MBOT,0.64
28374,1275,CWAY,0.48
28375,1996,STAF,0.86
28376,614,TBBK,0.0
28377,1816,NBD,0.08
28378,1968,FNJN,0.31
28379,260,TLP,0.8
28380,422,BAS,0.85
28381,1082,IDSA,0.5
28382,508,AKO.B,0.64
28383,1541,KBWB,0.66
28384,1295,SHO,0.63
28385,1445,ADNT,0.2
28386,706,NRCIA,0.98
28387,53,GLNG,0.9
28388,1457,TSC,0.58
28389,826,HIVE,0.59
28390,1128,TLP,0.6
28391,708,CLIR,0.36
28392,1792,CTU,0.54
28393,1075,BABA,0.57
28394,849,GES,0.76
28395,1602,INTG,0.16
28396,1310,BNJ,0.48
28397,674,MZOR,0.48
28398,1378,UCTT,0.93
28399,216,CNXC,0.29
28400,1051,RBA,0.38
28401,1927,EVOK,0.66
28402,386,GAB,0.12
28403,763,ESG,0.02
28404,1957,JMF,0.41
28405,789,RST,0.16
28406,312,IRWD,0.92
28407,263,NGHCZ,0.18
28408,1869,CTU,0.13
28409,787,GM,0.03
28410,1759,VTVT,0.71
28411,193,GIS,0.79
28412,702,GWB,0.47
28413,1088,GWRS,0.73
28414,1520,ALL^D,0.85
28415,947,DEPO,0.66
28416,1829,MOMO,0.58
28417,1880,CTV,0.5
28418,1986,VTVT,0.62
28419,796,BGT,0.3
28420,579,RADA,0.09
28421,85,ENIC,0.91
28422,399,WAC,0.77
28423,257,DSXN,0.3
28424,1149,DTY,0.05
28425,93,PSCD,0.42
28426,90,GCVRZ,0.3
28427,1105,ZSAN,0.62
28428,1277,HNNA,0.97
28429,1412,CSQ,0.85
28430,408,ASGN,0.7
28431,706,DE,0.29
28432,101,ONVO,0.23
28433,1203,HIIQ,0.29
28434,146,PHD,0.18
28435,399,NYLD.A,0.13
28436,144,ICHR,0.37
28437,941,BGT,0.85
28438,907,VSTO,0.76
28439,160,BSAC,0.69
28440,703,MS^E,0.9
28441,362,WTFCM,0.27
28442,301,NOVN,0.15
28443,1627,AJRD,0.51
28444,322,THW,0.64
28445,1940,WAC,0.11
28446,1470,WSBC,0.65
28447,1139,INN,0.92
28448,1256,CBL^D,0.56
28449,143,TBI,0.99
28450,244,GCO,0.51
28451,564,EVOK,0.17
28452,1836,CPAAW,0.83
28453,971,UBOH,0.84
28454,437,PLYAW,0.57
28455,1231,DEA,0.59
28456,1107,NM^H,0.9
28457,838,BLL,0.4
28458,1707,CSQ,0.21
28459,175,SMED,0.52
28460,425,CRNT,0.58
28461,790,SAJA,0.36
28462,962,RFIL,0.15
28463,1434,CYCCP,0.65
28464,1870,UNP,0.43
28465,1089,JTA,0.25
28466,1178,FEX,0.91
28467,1651,WTFCM,0.99
28468,405,CBM,0.52
28469,1668,CAC,0.77
28470,353,AMAG,0.21
28471,1301,MTL,0.31
28472,1723,BR,0.39
28473,441,URBN,0.32
28474,860,HCSG,0.45
28475,75,VALE.P,0.06
28476,1267,KSS,0.44
28477,556,GCVRZ,0.43
28478,902,WSTG,0.06
28479,1521,MPVD,0.59
28480,1812,MSLI,0.86
28481,1921,AVGO,0.27
28482,1168,HIMX,0.08
28483,568,ESBK,0.31
28484,857,UCTT,0.81
28485,892,HLNE,0.32
28486,1210,TISI,0.23
28487,1854,ESPR,0.6
28488,1646,PTGX,0.31
28489,1448,JTA,0.31
28490,1058,MKTX,0.48
28491,1200,SPWH,0.4
28492,1704,EWBC,0.8
28493,1249,ENDP,0.42
28494,1879,NTC,0.36
28495,1349,APOPW,0.46
28496,1032,ASML,0.7
28497,1018,EBSB,0.79
28498,1987,KMX,0.89
28499,1219,MTG,0.75
28500,1957,GHY,0.19
28501,1182,VSTO,0.41
28502,69,AMH^F,0.68
28503,1109,CAPR,0.36
28504,416,ERII,0.19
28505,1047,SRUN,0.9
28506,59,LMNR,0.03
28507,1797,CHRW,0.26
28508,342,ABR^A,0.46
28509,332,YRCW,0.42
28510,1770,HPP,0.26
28511,1630,ALR^B,0.07
28512,1296,BRK.B,0.43
28513,1187,AFW.CL,0.03
28514,1977,XENE,0.08
28515,1384,ERII,0.17
28516,1042,SHLX,0.86
28517,723,HCKT,0.74
28518,1554,AGN^A,0.35
28519,256,INTC,0.68
28520,1342,SPWR,0.94
28521,1618,DHT,0.69
28522,779,GWRS,0.9
28523,1418,ECA,0.62
28524,598,VTVT,0.39
28525,1754,COST,0.32
28526,1428,ORG,0.33
28527,1043,EGF,0.03
28528,1949,HGT,0.6
28529,1442,AXSM,0.72
28530,1570,VMW,0.64
28531,614,SRF,0.61
28532,1841,HEBT,0.7
28533,1035,MLP,0.97
28534,185,VMW,0.08
28535,1585,ECA,0.34
28536,515,UNP,0.9
28537,1371,CYTX,0.28
28538,1103,EPR^C,0.33
28539,553,SNDX,0.41
28540,891,CYCCP,0.29
28541,774,CAI,0.44
28542,1301,EMIF,0.7
28543,247,LMNR,0.8
28544,652,BGT,0.43
28545,778,EPR,0.73
28546,1721,EVOK,0.35
28547,1029,NMS,0.2
28548,1261,ALR^B,0.52
28549,319,JSM,0.62
28550,1224,CHRW,0.45
28551,1222,COST,0.21
28552,679,DRD,0.98
28553,884,SRUN,0.29
28554,903,EV,0.76
28555,954,FLOW,0.11
28556,860,VFC,0.97
28557,1248,IAC,0.44
28558,1278,NYT,0.13
28559,393,INGR,0.1
28560,1980,CLIR,0.96
28561,1256,NVG,0.02
28562,1171,ETW,0.94
28563,1391,WMGI,0.34
28564,104,ICHR,0.98
28565,254,GG,0.36
28566,1644,FPAY,0.13
28567,152,MCC,0.59
28568,843,LGND,0.64
28569,1902,CR,0.38
28570,1228,TBI,0.59
28571,1984,DORM,0.68
28572,583,PERI,0.03
28573,176,IRWD,0.05
28574,308,STAF,0.66
28575,1012,TWNKW,0.93
28576,1370,FCPT,0.78
28577,1799,IMKTA,0.53
28578,301,DEPO,0.44
28579,240,LBTYK,0.93
28580,800,GENE,0.72
28581,889,LDRI,0.42
28582,1562,ECL,0.92
28583,496,CNX,0.73
28584,924,GG,0.55
28585,1009,CNX,0.57
28586,752,ZSAN,0.58
28587,887,NLST,0.85
28588,1533,CAPR,0.0
28589,428,TTEC,0.73
28590,1585,NVDQ,0.6
28591,758,ORG,0.74
28592,1547,RCII,0.45
28593,1154,RCII,0.05
28594,1286,EFSC,0.22
28595,5,FII,0.74
28596,1876,DDD,0.17
28597,602,GENE,0.98
28598,913,PSTB,0.41
28599,1924,BNJ,0.36
28600,1455,RCL,0.24
28601,1253,topic_id,0.95
28602,1074,O,0.31
28603,750,DMPI,0.46
28604,1106,VECO,0.18
28605,1275,DQ,0.51
28606,187,KMX,0.4
28607,1909,LDRI,0.26
28608,465,GLYC,0.06
28609,122,TSC,0.21
28610,1908,AMCN,0.85
28611,1820,GES,0.3
28612,1270,GLNG,0.95
28613,720,YRCW,0.52
28614,351,EBSB,0.82
28615,370,ERII,0.49
28616,208,FWP,0.98
28617,974,AQXP,0.08
28618,1314,ASGN,0.41
28619,264,ETW,0.57
28620,246,FPAY,0.71
28621,1086,BOOT,1.0
28622,176,ICHR,0.52
28623,391,CFC^B,0.95
28624,1062,CNMD,0.91
28625,1714,GCVRZ,0.12
28626,1480,DFS,0.8
28627,1628,POWL,0.98
28628,580,KBWP,0.67
28629,1957,EGF,0.4
28630,176,VTVT,0.42
28631,1456,RBA,0.08
28632,1110,CYCCP,0.4
28633,413,UNP,0.86
28634,1415,GENE,0.13
28635,1111,MOMO,0.25
28636,1235,WLDN,0.56
28637,295,SRG,0.04
28638,993,UCTT,1.0
28639,1232,PERI,0.62
28640,1443,LGND,0.23
28641,1360,IOSP,0.97
28642,1528,KTF,0.23
28643,891,RMP,0.26
28644,1258,CDR,0.37
28645,160,CLAC,0.86
28646,122,AMNB,0.02
28647,1280,MPLX,0.57
28648,26,WLB,0.87
28649,770,AMMA,0.89
28650,141,IDSA,0.67
28651,1950,VMW,0.62
28652,332,TWNKW,0.0
28653,286,CFC^B,0.57
28654,911,QTEC,0.9
28655,472,GHY,0.82
28656,310,MS^E,0.57
28657,119,JMF,0.8
28658,1435,MYCC,0.74
28659,1366,SHLX,0.24
28660,782,QTWO,0.44
28661,1073,THG,0.13
28662,38,CBL^D,0.56
28663,1419,DORM,0.14
28664,1019,LGND,0.31
28665,1180,ECA,0.44
28666,1271,JTA,0.49
28667,1616,REXX,0.51
28668,1201,VNO^G,0.91
28669,937,VNO^G,0.18
28670,1616,GAB,0.38
28671,1049,NADL,0.79
28672,755,CYCCP,0.41
28673,1194,ABY,0.41
28674,55,IDSA,0.57
28675,1596,MMLP,0.72
28676,87,UCTT,0.57
28677,52,HCSG,1.0
28678,905,VFC,0.09
28679,1163,CTU,0.08
28680,1455,MUC,0.04
28681,285,TISI,0.16
28682,1550,GG,0.19
28683,1768,O,0.71
28684,1622,EGBN,0.96
28685,249,COST,0.33
28686,1385,POWL,0.37
28687,92,LADR,0.88
28688,1950,DHT,0.1
28689,1587,WSBC,0.39
28690,1249,NUM,0.29
28691,194,SNLN,0.74
28692,1315,TOUR,0.02
28693,725,GATX,0.36
28694,986,CYTX,0.03
28695,819,HPP,0.7
28696,914,MIME,0.04
28697,721,GES,0.05
28698,1487,NCTY,0.63
28699,1851,APA,0.4
28700,1102,CWAY,0.23
28701,627,CEM,0.44
28702,386,WLDN,0.87
28703,1014,GLYC,0.1
28704,1970,BIOC,0.82
28705,244,DSLV,0.31
28706,1704,UTL,0.79
28707,1521,WLB,0.88
28708,186,ABR^A,0.84
28709,1214,BLVDW,0.93
28710,1376,CNX,0.94
28711,1577,FIV,0.68
28712,398,INSG,0.17
28713,271,KEM,0.56
28714,1966,HCSG,0.0
28715,1321,NYMTO,0.9
28716,995,CTV,0.32
28717,1338,UONE,0.31
28718,971,MCC,0.91
28719,1443,TWNKW,0.01
28720,1809,HCN,0.3
28721,1042,SILC,0.96
28722,564,BWLD,0.15
28723,854,ABEO,0.3
28724,696,PGTI,0.37
28725,463,WAC,0.45
28726,1743,SYY,0.18
28727,1578,FNJN,0.35
28728,1706,CPAH,0.83
28729,1378,MLP,0.18
28730,281,GFA,0.64
28731,1727,EXPD,0.5
28732,962,LORL,0.51
28733,1211,MSDI,0.52
28734,1287,XENE,0.47
28735,1115,ALR^B,0.88
28736,1120,EMCG,0.95
28737,1719,FBSS,0.33
28738,1178,USB^M,0.6
28739,192,TOUR,0.26
28740,1951,TNP^E,0.47
28741,1531,APA,0.16
28742,308,NTC,0.61
28743,343,WIA,0.15
28744,561,PRTO,0.42
28745,1245,HTA,0.82
28746,1638,RBA,0.94
28747,1496,VVI,0.13
28748,948,FSC,0.87
28749,1535,MOMO,0.87
28750,975,STAF,0.73
28751,1876,THG,0.88
28752,982,LADR,0.26
28753,430,GAB,0.89
28754,1906,PFLT,0.61
28755,450,NQ,0.03
28756,849,TSM,0.58
28757,173,WRB^B,0.96
28758,350,UCTT,0.42
28759,453,HIVE,0.37
28760,857,MUC,0.87
28761,73,SPWR,0.32
28762,550,FIV,0.57
28763,448,RST,0.83
28764,565,LMAT,0.01
28765,1682,CUK,0.82
28766,1880,PSCD,0.32
28767,468,TWI,0.95
28768,1373,GWB,0.33
28769,1465,NCTY,0.8
28770,1836,URBN,0.31
28771,1529,OMCL,0.03
28772,487,WAC,0.76
28773,1060,FEMS,0.65
28774,39,SHO,0.7
28775,1465,GES,0.03
28776,12,FRME,0.55
28777,1534,C^P,0.55
28778,1430,BGT,0.39
28779,609,ARNA,0.84
28780,1549,TWNKW,0.48
28781,1011,PSCD,0.03
28782,1683,PSC,0.13
28783,1255,IAC,0.8
28784,1992,BIP,0.39
28785,409,PBB,0.83
28786,838,MPVD,0.75
28787,1834,EXAS,0.66
28788,788,DXLG,0.88
28789,183,CLIR,0.12
28790,1112,XRM,0.92
28791,194,SRUN,0.3
28792,1649,MLP,0.59
28793,16,CNXC,0.32
28794,1820,KEM,0.37
28795,175,PNNT,0.21
28796,1269,WRB^B,0.81
28797,169,LBTYK,0.79
28798,777,ETW,1.0
28799,360,BUFF,0.34
28800,937,CNXC,0.5
28801,340,CAI,0.72
28802,674,BLVDW,0.48
28803,109,LJPC,0.64
28804,1604,ECA,0.13
28805,959,PPH,0.62
28806,86,NEE,0.98
28807,1006,VONV,0.28
28808,1452,NDLS,0.67
28809,1711,DORM,0.63
28810,1923,HTF,0.26
28811,1548,NMS,0.29
28812,756,MPO,0.54
28813,396,PENN,0.02
28814,1216,MYCC,0.84
28815,220,MPLX,0.23
28816,514,AXSM,0.62
28817,318,GG,0.98
28818,1744,DSXN,1.0
28819,413,BUFF,0.86
28820,447,PBB,0.04
28821,324,CTU,0.45
28822,753,DMPI,0.99
28823,1132,URBN,0.89
28824,1088,MNST,0.55
28825,530,LJPC,0.44
28826,406,WAT,0.49
28827,983,BLD,0.8
28828,444,HPP,0.55
28829,1091,BAS,0.73
28830,1011,BAS,0.27
28831,128,TWNKW,0.32
28832,6,UTL,0.54
28833,1714,HAE,0.05
28834,670,NQ,0.98
28835,248,FORM,0.62
28836,1255,NHI,0.03
28837,824,CALM,0.71
28838,1196,TNDM,0.46
28839,1067,MDIV,0.9
28840,233,WSTG,0.01
28841,1463,UBSH,0.4
28842,837,MBOT,0.85
28843,1842,WSBC,0.41
28844,633,BOOT,0.43
28845,1749,RCL,0.74
28846,582,CPAH,0.36
28847,1407,DFS,0.66
28848,663,LDRI,0.79
28849,1310,BAC^I,0.42
28850,1058,MLP,0.23
28851,839,DYNT,0.65
28852,1251,LJPC,0.46
28853,477,VEEV,0.43
28854,432,SAJA,0.85
28855,897,MMLP,0.9
28856,268,MOBL,0.75
28857,881,VECO,0.39
28858,1094,BR,0.95
28859,951,RYI,0.5
28860,839,SILC,0.69
28861,1037,LBTYK,0.34
28862,1330,NLST,0.29
28863,1982,CYCC,0.53
28864,157,RFIL,0.77
28865,668,HTF,0.84
28866,303,CTV,0.22
28867,972,HGT,0.57
28868,199,CMCO,0.49
28869,1947,TBI,0.04
28870,1808,GENE,0.06
28871,832,LORL,0.56
28872,70,TBI,0.11
28873,1767,YRCW,0.44
28874,1760,INSW,0.33
28875,1874,INN,0.18
28876,221,CAC,0.07
28877,999,PCN,0.54
28878,1931,MPLX,0.49
28879,1042,VSDA,0.86
28880,1777,RCII,0.56
28881,1120,UNAM,0.68
28882,1522,PHI,0.38
28883,1773,BLVDW,0.01
28884,352,WMGI,0.11
28885,774,UONE,0.59
28886,1968,SNGXW,0.92
28887,1714,MX,0.8
28888,1809,CLNS^D,0.18
28889,75,MSDI,0.7
28890,1040,ALR^B,0.09
28891,82,LMAT,0.9
28892,1251,LMNR,0.51
28893,574,MLP,0.91
28894,1200,TSEM,0.52
28895,1701,ORLY,0.33
28896,750,FSC,0.19
28897,542,UTI,0.29
28898,867,SRG,0.27
28899,1197,KBWB,0.68
28900,730,CYD,0.69
28901,1312,NHI,0.29
28902,513,EQC,0.4
28903,765,WRB^B,0.49
28904,392,DFS,0.25
28905,1689,STAR^D,0.41
28906,845,EVOK,0.54
28907,539,TWNKW,0.82
28908,9,ABR^A,0.4
28909,1770,AGN^A,0.58
28910,688,TBBK,0.19
28911,1527,BLD,0.68
28912,1237,WIA,0.76
28913,1150,CAE,0.44
28914,1735,DYNT,0.65
28915,121,MLP,0.16
28916,1268,ESBK,0.14
28917,1564,SQZZ,0.14
28918,1126,TBI,0.62
28919,1430,IOSP,0.88
28920,1258,BABA,0.01
28921,1568,TSNU,0.45
28922,812,KBWY,0.65
28923,1004,JNCE,0.74
28924,537,BIOC,0.56
28925,290,TWX,0.72
28926,373,PBFX,0.67
28927,1760,JSM,0.6
28928,1660,BABA,0.37
28929,275,NCTY,0.35
28930,176,KSS,0.16
28931,99,CNMD,0.36
28932,1087,SHLX,0.18
28933,1825,BCE,0.05
28934,45,SHO,0.61
28935,1101,WMGI,0.52
28936,153,CMRE,0.58
28937,1154,CPAH,0.45
28938,1496,KTF,0.85
28939,1422,ESBK,0.53
28940,218,WRB^B,0.41
28941,770,RMAX,0.4
28942,370,TBI,0.97
28943,338,SHO,0.88
28944,1465,CAPR,0.2
28945,1584,DTY,0.51
28946,967,TWI,0.12
28947,1748,DXLG,0.97
28948,1812,MIME,0.2
28949,1928,EPR,0.33
28950,971,CIR,0.45
28951,1257,STAF,0.06
28952,1409,GCVRZ,0.71
28953,424,CHRW,0.96
28954,43,VIIX,0.42
28955,167,SCLN,0.54
28956,1380,FNJN,0.26
28957,1552,MPO,0.27
28958,978,MSLI,0.01
28959,1676,HPP,0.33
28960,1190,FIS,0.17
28961,1348,FTHI,0.39
28962,924,NGHCZ,0.83
28963,227,CCP,0.97
28964,59,UTF,0.77
28965,339,topic_id,0.63
28966,798,QUAD,0.38
28967,1095,RCII,0.28
28968,117,SRET,0.01
28969,1890,BABA,0.11
28970,117,ORLY,0.14
28971,1272,AFW.CL,0.37
28972,916,GES,0.75
28973,1738,MSDI,0.07
28974,549,IFGL,0.87
28975,16,UONE,0.49
28976,1454,LADR,0.17
28977,869,OSBCP,0.01
28978,1597,HAE,0.06
28979,1970,ABEO,0.44
28980,1019,BANFP,0.36
28981,1475,TBBK,0.63
28982,1578,RBA,0.63
28983,462,WABC,0.63
28984,1030,HAE,0.21
28985,1143,INSW,0.96
28986,556,LTXB,0.76
28987,272,NUO,0.12
28988,1909,EV,0.2
28989,1274,FNCX,0.25
28990,320,FII,0.04
28991,397,DE,0.0
28992,1475,TWI,0.33
28993,1170,EQC,0.57
28994,1925,BKEP,0.66
28995,186,ANGO,0.53
28996,1418,PSTB,0.34
28997,923,IAC,0.47
28998,1804,RBA,0.64
28999,1482,DHT,0.72
29000,408,BNJ,0.42
29001,1624,NYLD.A,0.04
29002,1202,C^P,0.8
29003,1263,VTVT,0.14
29004,373,FNJN,0.99
29005,401,MMLP,0.22
29006,1595,COST,0.59
29007,1612,CTV,0.74
29008,630,ANGO,0.61
29009,1225,INTG,0.5
29010,893,GOF,0.95
29011,698,NQ,0.01
29012,281,BUFF,0.46
29013,913,VCEL,0.34
29014,1267,JPM^E,1.0
29015,1022,MLP,0.88
29016,199,SRET,0.36
29017,208,PMD,0.26
29018,690,CMRE,0.42
29019,1858,MACQ,0.31
29020,1873,DEPO,0.8
29021,1514,GFA,0.06
29022,456,PBIB,0.65
29023,832,DYNT,0.37
29024,554,RAIL,0.85
29025,52,IPHI,0.68
29026,1170,MKTX,0.42
29027,1275,NM^H,0.73
29028,71,RAIL,0.83
29029,1309,RADA,0.27
29030,1557,LGND,0.35
29031,1943,BSAC,0.42
29032,1921,HLNE,0.52
29033,457,NLY^A,0.6
29034,79,FII,0.69
29035,248,CIR,0.02
29036,633,PPH,0.16
29037,1631,DTY,0.93
29038,1355,VEDL,0.74
29039,900,BWLD,0.28
29040,1512,YRCW,0.19
29041,1425,TNDM,0.66
29042,1565,AFW.CL,0.65
29043,731,NOVN,0.72
29044,46,WLB,0.09
29045,1748,HCN,0.5
29046,1517,TSC,0.55
29047,503,EROS,0.26
29048,1609,AXSM,0.31
29049,1988,AAV,0.15
29050,1102,EXAS,0.39
29051,1289,GCH,0.35
29052,1313,MYOK,0.12
